rat	human
304486	79600
305461	152877
361197	375748
361197	375748
361016	200844
300665	25988
296580	157922
363826	391190
100911043	391190
291983	5699
103694046	286234
102553691	286234
102547119	286234
306096	117154
302333	117154
312652	23129
54296	9628
54295	9628
309108	256329
309108	256329
305002	10806
305002	10806
305002	10806
246325	131096
246325	131096
246325	131096
293544	204474
503009	344387
116470	112755
24923	112755
24936	928
24936	928
362284	116154
362284	116154
298975	85477
298975	85477
499768	54662
498209	6318
304688	6318
315911	79589
303016	153222
303016	153222
687358	201158
360467	201158
445415	6282
498209	6317
304688	6317
25365	59
29437	59
81633	59
29275	59
171011	170850
25623	2998
500502	54586
293427	8665
684314	132158
64360	107987373
296279	9777
29535	3651
362304	5001
287803	94015
83730	8673
363193	5528
100360100	83860
25744	4771
25744	4771
289459	345274
140928	50940
498538	23087
102551828	25770
295246	149095
298006	6366
89809	5981
404920	390323
362636	84196
100911993	84196
405114	26737
310612	3608
310612	3608
294328	326
363826	391192
100911043	391192
306454	53842
502083	53842
24640	5208
289352	2058
171152	51616
304334	56975
304334	56975
311944	22976
171498	23678
366463	5019
690163	5019
100361036	5019
296709	11224
684111	1870
102555453	6136
499782	6136
305679	7414
303785	440804
81802	6809
81802	6809
81802	6809
81802	6809
406226	374454
500364	8082
24697	5770
24697	5770
79210	11167
500790	58509
316687	54826
315689	10363
65047	6585
373542	10494
100359918	348801
60665	6374
100363372	347344
25676	5921
408210	9622
499865	145942
100362538	152405
501099	6722
25377	259
315447	26973
50866	53916
299198	51077
24968	5696
100360867	388403
25504	5020
24221	5020
291794	6632
309447	8861
294774	23548
25477	3973
114557	11197
24588	4741
24587	4741
306096	1602
302333	1602
117255	5782
64035	5836
306157	2262
315707	1445
311866	90678
316129	29128
303602	10238
295669	79901
54296	6000
54295	6000
24831	7068
361129	404037
366671	161142
361195	168448
362454	50865
25361	7412
289032	1118
684993	221908
100910581	221908
301010	65010
503164	80833
100911804	80833
500902	80833
315108	80833
315111	80833
78960	57716
291946	55751
684529	1519
113992	54578
312566	56999
361859	51362
500985	867
293375	283297
310833	9411
300659	79102
303735	57674
59102	29935
289904	118490
94198	5689
313348	55958
296301	22913
499465	728464
299156	376267
365511	162979
313756	9651
313756	9651
100360867	29799
687358	780776
360467	780776
24949	8224
29179	8224
29130	8224
363131	30849
100911558	6690
24833	6690
266602	6690
116659	1781
312937	1540
360926	84708
307982	4892
313906	84450
100360880	2354
25504	551
24221	551
310674	51177
304648	55723
311419	140901
290500	87769
306977	80317
501203	103910
50685	103910
100359937	11345
64670	11345
25577	10971
362424	643236
117045	1977
686104	1977
287929	653784
59267	9066
299129	341883
306009	23516
309724	219623
58868	8321
311670	1477
292624	29997
103693563	55347
303953	55347
296470	79144
364137	55858
361840	9806
501023	389400
687358	51030
360467	51030
360619	284110
497891	91937
497891	91937
24770	6356
29397	6356
287562	6356
287561	6356
360985	200728
360985	200728
113956	55825
641650	245940
362828	162540
287753	162540
311401	162540
302931	653333
315914	79710
304496	84876
81728	4729
288105	26137
100359972	441864
499065	441864
289594	152519
289229	57216
366463	64064
690163	64064
100361036	64064
301574	51719
297601	51258
171335	1351
307897	93517
682102	84970
24298	112268338
81632	18
103690130	3200
108348320	3200
295654	79809
29527	5743
309858	11231
25737	5111
690880	348487
307657	55239
289777	63979
25365	72
29437	72
81633	72
29275	72
24770	6347
29397	6347
287562	6347
287561	6347
311987	222194
25562	6924
687358	100533496
360467	100533496
361887	10283
24811	6890
501007	388135
100360750	11157
29223	205
29223	205
502338	117194
100912474	117194
282547	117194
404640	117194
292928	117194
404643	117194
100361204	117194
252960	117194
404644	117194
404658	117194
691194	117194
361309	51247
289085	80267
289456	51170
295361	79574
108348104	79574
64201	8402
306636	1948
25511	10400
302934	5493
502338	259249
100912474	259249
282547	259249
404640	259249
292928	259249
404643	259249
100361204	259249
252960	259249
404644	259249
404658	259249
691194	259249
24770	6354
29397	6354
287562	6354
287561	6354
171572	150465
682507	8976
595134	79647
365314	387787
311836	22854
295382	22854
313524	57643
293338	338751
405293	338751
501129	130827
313173	1271
363457	1287
502633	79828
303812	90113
25715	4891
500362	160492
100912509	160492
362665	23261
362665	23261
362665	23261
362665	23261
362665	23261
362665	23261
309499	26509
312492	26509
108349764	91156
304823	91156
689954	80854
24172	126
691429	729956
290637	79709
289081	79709
287535	55275
103693239	10123
307724	23322
362533	7088
296129	431705
64559	63027
83725	7466
79557	1134
361195	8555
362098	2733
503053	2733
289150	91687
305604	2202
288057	4638
25505	5023
114903	3982
303660	388419
57233	64843
24822	7009
689314	1432
81649	1432
108349764	283284
304823	283284
60660	5521
499941	55861
310056	51194
314407	51194
499288	81532
83799	29952
499913	26090
100359479	399949
502632	29081
499342	29126
360722	10954
299638	51548
29375	340260
303787	6545
245960	144245
288606	84163
289337	7100
292759	54938
289335	55061
304667	83546
290558	64943
24883	7490
64530	7555
316019	9034
301119	4298
116470	6804
24923	6804
295279	2209
59102	6118
296753	6733
305070	55248
114522	10734
102553065	10734
499189	56964
307858	197257
309912	84816
363192	116138
298441	4678
305935	9107
309499	8291
312492	8291
294806	114899
500267	56203
301000	7318
300846	27283
296410	51507
300470	29087
305467	9814
305467	9814
305467	9814
292849	11012
84411	22858
298757	64225
58835	26227
24206	327
292594	11006
292594	11006
171576	701
309925	153643
300125	55020
25476	284194
503164	8542
100911804	8542
500902	8542
315108	8542
315111	8542
64625	637
313346	54914
313346	54914
29362	7008
25528	55423
317253	340527
59329	23235
24223	567
103693389	29
680111	5933
81758	5933
100909824	284323
499110	284323
100360638	284323
102553760	284323
100910046	284323
287796	201266
292051	80790
292051	80790
292051	80790
292051	80790
292051	80790
292051	80790
297708	79912
116647	22871
116647	22871
500219	80059
287478	1497
288010	4026
116694	10753
81918	56288
81918	56288
302938	23295
305850	57096
500246	9938
314401	57578
314401	57578
314401	57578
314401	57578
314401	57578
314401	57578
81681	4047
301045	152189
503214	11030
498642	11030
314297	89932
246237	54477
246237	54477
288416	10443
361159	90459
361159	90459
100362819	26053
24649	5292
64534	5292
309812	5980
309812	5980
114110	2324
679600	54739
310448	285313
501560	6197
117269	6197
81771	6197
304537	92558
361327	51334
361327	51334
684395	389152
684372	389152
684381	389152
685501	389152
316521	7429
266708	3001
316732	23347
362303	55975
29457	4135
295619	57471
311862	10319
307288	65983
307288	65983
89828	10752
100360358	26175
103689987	84641
103689987	84641
306687	84641
306687	84641
100134827	84641
100134827	84641
361323	51397
679565	91452
100910957	91452
307170	91452
361389	10393
361389	10393
295107	10051
295107	10051
295107	10051
295107	10051
282635	10150
680445	10150
309722	9886
366461	10465
364240	23234
297416	27247
361970	23321
361970	23321
361970	23321
360687	253559
360687	253559
360687	253559
360687	253559
681377	6101
299940	6641
689421	6641
353229	259230
308134	59353
305230	57619
305230	57619
305230	57619
25243	9915
304547	84260
113984	7026
113984	7026
81808	7026
81808	7026
84492	7006
286895	57795
286895	57795
108348209	3283
108348086	3283
29632	3283
502588	3283
24470	3283
362258	79913
690806	221710
295971	91614
304208	79603
686660	120787
432358	1996
432358	1996
85496	5169
85496	5169
54410	5169
54410	5169
361549	163175
366082	3238
292027	10428
108348228	101927685
311368	51496
108348161	9796
290356	9796
24331	1990
679641	149465
679641	149465
290005	79317
305240	9908
311098	129446
311098	129446
405136	392138
405133	392138
25223	728137
25357	7069
309114	727897
682837	727897
100362350	8630
299511	8630
286964	8630
360420	8630
308993	22928
171119	1826
282835	56897
303692	10610
59329	102724428
102552920	64860
309114	4586
682837	4586
171432	51522
287249	57472
287249	57472
360917	57472
360917	57472
297381	23559
103692173	23559
364154	201895
360971	8508
24244	801
24242	801
50663	801
100911417	515
171375	515
296865	81887
296865	81887
300050	23246
498176	140707
103694854	283110
293263	283110
293250	283110
405006	283110
405007	283110
108348209	3284
108348086	3284
29632	3284
502588	3284
24470	3284
170824	55240
170824	55240
295160	84057
291145	3024
108348105	102723971
100169711	102723971
108350339	102723971
79430	1187
79425	1187
311865	80142
503214	348093
498642	348093
684179	143502
361450	10090
305606	4528
287835	2584
314126	11177
304017	9868
300834	256764
83835	26511
363484	26511
287276	51128
25107	552
361598	8826
305244	152815
501926	55954
116647	22829
116647	22829
65191	2564
246174	121512
246174	121512
298693	9636
499772	389792
312903	23471
309593	2794
25528	10326
304280	222865
292537	126014
100365199	164237
54276	4761
282635	4154
282635	4154
282635	4154
680445	4154
680445	4154
680445	4154
681361	23761
24596	4804
293551	23204
364395	338872
688811	81894
499935	9675
305831	22863
310395	25819
113918	54716
301083	54716
246214	26103
306253	55830
29609	5309
25400	815
85496	5167
54410	5167
287097	54985
306127	730249
288064	3836
294392	3836
727679	57026
287115	57026
294422	10924
291259	10771
246774	55340
308266	340152
310448	25878
295686	10477
296372	57727
316444	130752
300664	64137
100359816	23067
170944	1736
362211	7851
287953	79979
503462	79979
171334	3595
24577	4609
292850	5655
361994	149428
306871	1832
100361513	79571
100909824	163131
100909824	163131
499110	163131
499110	163131
100360638	163131
100360638	163131
102553760	163131
102553760	163131
100910046	163131
100910046	163131
103694328	342371
29568	5607
25186	1947
108348185	2814
25259	2814
64060	26276
300177	51135
305645	9231
100174909	102723553
289515	255324
24800	415
310326	415
295245	55974
287698	8689
80338	65986
313786	112812
287453	440400
313589	284654
295923	4722
287700	3860
24800	412
310326	412
140935	60312
24176	154
312641	2177
114514	23122
304374	26261
304374	26261
246136	4123
305544	54812
301115	390877
100911190	55601
100360801	55601
100912566	127703
313595	127703
689947	1421
24279	1421
24278	1421
502320	91442
682999	64853
297932	245972
24399	2747
289057	3080
299940	6645
689421	6645
79430	1188
79425	1188
83835	53344
363484	53344
25223	100289087
81658	2568
362586	54802
690137	144404
681219	84987
287444	143244
361274	11164
308995	3683
310303	27094
65164	5654
29504	6581
499589	151827
499964	2020
685360	2020
171432	81853
498764	57608
314894	23041
361462	51020
29274	6047
360543	4622
364637	26260
114555	837
24649	415116
64534	415116
306349	25789
500000	9069
84400	5549
361775	142940
499508	9765
293862	9130
100910130	9130
305431	55351
305431	55351
83536	4289
83536	4289
307798	65057
171083	81533
316348	79031
501195	90355
25740	2781
308344	284418
64159	6708
289257	6708
362491	8767
287953	27037
503462	27037
102553002	7554
292263	26271
289561	5431
315997	10180
59301	51738
305972	55893
29678	9092
501560	6195
117269	6195
81771	6195
687808	220963
301128	23030
304863	54953
363646	26284
310190	54491
291015	4969
108348095	4969
680476	388552
171044	6753
499579	85479
289231	23385
290627	55850
171148	9152
83727	2200
100365935	387119
100912042	6835
619345	6835
288064	3841
294392	3841
316022	9881
100360302	9919
171411	28959
290527	311
353303	91522
103693323	91522
298982	10296
499100	63946
100910371	63946
303567	79089
94339	8510
84050	5168
681086	5281
308775	55070
288647	57647
305251	9770
311437	9770
100360757	140690
64666	9344
302826	90167
103689987	64645
306687	64645
100134827	64645
689621	132228
25314	2012
500419	51115
64353	10611
171158	170589
25484	4542
314654	4542
60565	148281
361044	56948
301617	23178
301130	91039
94204	1889
313702	10459
361528	148014
362607	23633
289057	81494
170568	1755
170568	1755
102556288	1755
161452	51176
25528	140885
117108	27087
498400	150280
498400	150280
29430	9001
309798	9648
362799	9771
302935	29855
310411	57511
313782	54850
310344	10733
25268	5624
29180	10911
309150	57571
289736	22880
689883	9869
361070	23039
319106	83551
294124	83551
319104	83551
108349728	83551
108348200	83551
319105	83551
246304	9857
304010	27107
296156	56265
25604	5110
29236	3921
290766	205860
54254	2626
54254	2626
24513	3712
680080	401505
690470	84680
311218	84680
365894	51592
116647	57502
361324	57556
304495	84678
308666	23191
308666	23191
302586	6103
367733	6103
287249	246175
360917	246175
289222	4817
298573	8672
298573	8672
298573	8672
298573	8672
361668	253738
116543	253738
305795	57406
497815	4897
288616	55069
361668	1879
116543	1879
60568	23208
311425	80332
689688	23130
689688	23130
360980	64759
289395	1378
63994	55114
362606	81493
100911190	91351
100360801	91351
25460	3161
287700	3866
304522	26259
304522	26259
360563	55421
300947	7029
300947	7029
24244	805
24242	805
50663	805
317191	139322
308663	114791
303926	152404
309380	84171
289671	27146
305451	79155
292168	255231
362836	26528
302325	340562
304799	84919
25319	94033
291470	94033
689130	94033
362950	23543
362950	23543
362288	51750
29714	5799
29714	5799
29714	5799
25031	5332
24800	416
310326	416
289778	100130988
291212	148789
362465	83857
353253	3811
353253	3811
353253	3811
246152	54521
191569	5152
191569	5152
303501	57636
353253	3802
353253	3802
303584	9842
266713	4331
686091	152206
171440	121551
314675	121551
378467	57146
100362005	113246
100911713	113246
362316	5218
681092	11281
308923	54806
103690149	54806
117279	8837
309866	202
305156	83478
361663	64077
360960	3166
29663	163
140670	163
100302465	118611
29582	4248
306487	57509
24171	119
362559	79699
353253	3805
303029	64901
303029	64901
64457	65009
116839	9699
116839	9699
116839	9699
116839	9699
84556	9699
84556	9699
311355	9677
303740	124565
299104	2287
307842	55697
499124	57677
338475	9315
25256	2327
246245	2327
305448	285489
305448	285489
652955	57484
364983	57484
303380	100506736
501712	100506736
114247	100506736
103690169	100506736
445541	29803
302538	94122
171525	51426
306844	221692
306844	221692
315978	79858
315978	79858
315978	79858
315978	79858
315978	79858
315978	79858
353253	112268364
686611	58516
686611	58516
25478	4124
25478	4124
291409	7776
291409	7776
24273	1409
84023	5734
498246	6003
301057	50853
78967	4162
290985	81689
298449	128209
298449	128209
360579	6359
287910	6359
103691095	83889
687472	83889
291987	84916
287368	30833
100360582	30833
353253	112268363
499278	118670
499277	118670
353253	57292
366697	9517
100359529	83943
100359529	83943
306351	2657
298020	23731
287751	729201
296121	9101
652955	55819
652955	55819
364983	55819
364983	55819
367994	107983993
170808	388743
313650	163933
362972	80339
293623	8045
353253	3808
301088	1230
57301	1230
108351807	1230
503049	641371
50559	641371
299193	641371
192272	641371
314304	641371
681337	641371
29284	6208
100911847	6208
500558	10691
366274	4923
25710	915
288499	222962
361845	1979
360692	54149
24780	6522
360605	55040
102555637	55040
294274	3108
108348072	3108
365841	9673
29662	2665
296351	80336
296126	23020
