rat	mouse
680445	56758
305645	71228
499100	71241
100910371	71241
81918	93742
81918	93742
300260	170574
365155	213389
114487	22413
366990	66322
246304	74081
362288	269400
727679	67078
287115	67078
108348326	103737
116718	103737
499935	75425
499935	75425
497796	16637
497796	16637
690020	16637
690020	16637
502907	16637
502907	16637
24933	16637
24933	16637
494206	16637
494206	16637
494206	16637
494206	16637
100911272	16637
100911272	16637
494210	16637
494210	16637
494194	16637
494194	16637
494208	16637
494208	16637
297666	16637
297666	16637
494193	16637
494193	16637
108348110	16637
108348110	16637
502908	16637
502908	16637
295229	246703
25528	320832
361994	171388
60568	229521
300834	546144
25528	100038947
295160	76915
102552920	494468
680423	11993
295971	211896
432358	15572
305467	78887
117060	70790
161452	16842
301010	171429
499361	21908
689801	329919
313485	329919
308896	74996
681377	19888
310244	67306
294762	52552
171432	66154
680080	68512
310303	100502876
361070	65246
103693563	213012
303953	213012
301130	224897
29144	12745
685504	12745
304965	98752
363150	72341
305972	380912
288741	231630
498962	257633
498873	630751
307412	630751
306871	109620
295619	77767
58868	14362
679641	68625
311886	26920
680273	384244
497796	16633
690020	16633
502907	16633
24933	16633
494206	16633
494206	16633
100911272	16633
494210	16633
494194	16633
494208	16633
297666	16633
494193	16633
108348110	16633
502908	16633
362293	23950
690183	23950
297416	56748
360773	77053
685680	212998
288416	381695
314013	217449
246136	73744
246174	224014
289344	226861
116647	192167
304374	71176
288647	208144
84400	116847
304344	11781
100359816	208043
314636	432478
81804	20911
361668	13593
116543	13593
59267	54525
306349	67937
116694	73647
304537	75665
295361	99662
108348104	99662
309114	17833
682837	17833
679600	327959
304495	30841
300665	102423
108348185	14729
25259	14729
497796	16627
690020	16627
502907	16627
24933	16627
494206	16627
494206	16627
100911272	16627
494210	16627
494194	16627
494208	16627
297666	16627
494193	16627
108348110	16627
502908	16627
103694854	18368
293263	18368
293250	18368
405006	18368
405007	18368
100911190	234311
100360801	234311
85496	18605
54410	18605
366153	213765
103689987	15247
306687	15247
100134827	15247
684395	71979
684372	71979
684381	71979
685501	71979
316022	320429
303567	72053
94339	26561
305606	76784
502976	666209
502994	666209
501903	666209
102549607	666209
501901	666209
501896	666209
501893	666209
501904	666209
502976	108168684
502994	108168684
501903	108168684
102549607	108168684
501901	108168684
501896	108168684
501893	108168684
501904	108168684
497796	625473
690020	625473
502907	625473
24933	625473
494206	625473
494206	625473
100911272	625473
494210	625473
494194	625473
494208	625473
297666	625473
494193	625473
108348110	625473
502908	625473
497796	667764
497796	667764
690020	667764
690020	667764
502907	667764
502907	667764
24933	667764
24933	667764
494206	667764
494206	667764
494206	667764
494206	667764
100911272	667764
100911272	667764
494210	667764
494210	667764
494194	667764
494194	667764
494208	667764
494208	667764
297666	667764
297666	667764
494193	667764
494193	667764
108348110	667764
108348110	667764
502908	667764
502908	667764
689621	434436
25031	18798
362293	546133
690183	546133
502976	545763
502994	545763
501903	545763
102549607	545763
501901	545763
501896	545763
501893	545763
501904	545763
290527	100039484
290527	100039503
502976	108169098
502994	108169098
501903	108169098
102549607	108169098
501901	108169098
501896	108169098
501893	108169098
501904	108169098
365769	60505
25593	230777
294274	14998
108348072	14998
689991	329178
303380	20558
501712	20558
296293	12396
83825	13175
362607	16650
680076	142687
500050	142687
362298	242894
81732	242894
287305	73988
287305	73988
298483	73988
298483	73988
100360621	73988
100360621	73988
362303	52323
305156	231532
308923	52906
103690149	52906
493909	71724
316421	71724
360738	27883
311592	228846
684158	74023
316313	13518
24708	19645
499716	70604
114028	18163
360692	67102
296653	74016
24689	110639
24482	16000
302583	382074
303740	72055
316344	56210
171379	20586
102556337	75734
301563	75734
304816	93689
29146	16449
308212	240025
313536	53418
293091	257929
293083	257929
404897	257929
404894	257929
25660	12487
293091	257958
293083	257958
404897	257958
404894	257958
63867	94215
309156	52028
66020	14447
29548	26558
306487	102103
287746	57778
303029	66011
313484	56296
25181	12111
25710	12500
499124	22693
499278	69318
499277	69318
29386	17257
29386	17257
362737	320487
299608	216157
298247	320713
305434	76071
689883	84505
362320	68152
353253	245616
365703	22763
315352	237082
316219	224829
292537	232790
300948	100043674
300948	100043674
300948	100043674
300084	100043674
300084	100043674
300084	100043674
365462	212391
365462	212391
299824	74694
362739	100039815
362972	116939
362972	116939
494538	668419
494528	668419
25230	27360
292072	11821
315644	170752
691352	69864
299514	66410
378467	233806
313658	69116
299908	74548
25186	13641
503049	171282
50559	171282
299193	171282
192272	171282
314304	171282
681337	171282
310392	26570
292767	76718
29284	20044
317715	14836
192252	66422
366103	258763
365408	545279
300948	56438
300084	56438
299602	67615
288829	258266
366799	258266
499990	652925
316265	18663
317170	236794
302863	236794
293091	258222
293083	258222
404897	258222
404894	258222
494538	545947
494528	545947
100912585	23939
114509	23939
294718	66254
25197	20440
296115	70354
311183	55935
291923	244562
24856	22139
311373	70928
24959	56012
301416	67876
170913	18669
24646	18669
689688	329015
689688	329015
315789	76886
306351	14559
24265	12715
24264	12715
29675	26445
364594	142980
309217	12482
690898	79566
315567	208098
302538	236643
311013	271970
24390	14595
171440	74007
171440	74007
246327	19075
293118	72461
689199	102637615
292801	102637615
100909836	384281
360821	384281
680594	105638
298657	12353
689914	666048
689914	666048
502380	56093
317170	331004
302863	331004
246324	19334
366265	19334
501002	244886
65160	12729
360553	327956
299908	270328
494538	668526
494528	668526
361985	99650
29398	20868
304138	224405
64535	14181
85490	12831
361916	66371
293103	67669
498246	246709
364535	234371
691352	78354
301618	66385
301618	66385
65134	56389
502084	192174
299908	331063
690965	668158
117279	12633
309729	170799
406046	258581
303380	20556
501712	20556
312077	269682
29663	71770
29663	71770
140670	71770
140670	71770
246120	71772
312478	16950
366274	18216
312199	76788
313596	332937
315926	102502
296675	258620
405118	258620
405116	258620
366024	258620
296663	258620
405322	258620
405115	258620
500820	216225
498898	623279
103692719	328162
314462	328162
65187	57249
25049	20238
171440	99382
114122	13003
499429	65971
361043	74140
309175	104252
363152	20840
289562	56412
287751	69444
24265	12709
24264	12709
89786	12856
290228	75751
498400	75828
297757	226866
114856	19252
29359	26565
308126	381990
103691494	100861753
295730	258579
246303	66870
295919	258206
366116	258206
83499	19185
108348117	14163
363460	14163
681059	28084
108351033	76850
298623	627085
313688	627085
691196	627085
502999	627085
501507	194854
108348152	194854
287099	56863
497894	22720
497894	22720
314730	67454
360659	69674
690512	67534
58936	12795
288731	72542
368044	66237
313111	212390
305120	231571
117549	14763
494538	100043326
494528	100043326
81738	269966
313474	13858
298623	381572
313688	381572
691196	381572
502999	381572
500243	67855
64474	110611
100909830	70640
100912393	70640
291604	70640
309512	21951
290794	21951
100910717	21951
367145	54371
498276	14131
103694908	14131
100911825	14131
289211	14131
116562	16183
689397	56390
500827	66605
287653	69297
304863	226499
291713	19762
499652	19762
288010	210126
78967	84004
304104	207932
405227	258482
315756	102442
685890	58212
64440	20983
314323	217721
314323	217721
299908	83492
207122	109333
691352	624860
64536	71690
85491	20955
100360449	20005
29257	20005
100364457	20005
25260	103140
117533	66355
29749	19058
29748	19058
309133	381974
502086	69479
682469	277250
362298	74117
81732	74117
688811	246696
317380	54630
503049	171281
50559	171281
299193	171281
192272	171281
314304	171281
681337	171281
361845	13688
117033	17381
308106	26407
114634	20471
100360795	69469
680551	11425
291409	329002
499071	232821
499071	232821
367012	71829
313668	71829
29562	328099
502776	69938
108348099	76793
103691494	102639868
500824	13998
29167	13191
353253	245615
302583	436240
299314	18636
293743	383435
24693	19224
287113	19826
312981	65973
292831	66161
498703	212483
29644	19259
681092	218030
287867	207607
363472	546336
81806	331535
680076	78910
500050	78910
24218	11979
306873	68750
287361	268417
309100	338417
314555	239364
299602	216150
499124	243906
361046	328417
682147	214763
305307	231293
689199	384589
292801	384589
100359836	243911
100362005	14790
294706	17079
295231	56700
366602	66109
306071	18826
362697	73825
316409	71066
298091	20530
681470	258645
287751	278203
54251	14254
291179	353346
683684	382245
503049	217700
50559	217700
299193	217700
192272	217700
314304	217700
681337	217700
287278	52626
303292	11736
498130	243362
58827	17294
293091	258613
293083	258613
404897	258613
404894	258613
360918	56744
362521	52076
25045	13167
292688	107686
680309	107686
313757	20481
313471	242620
288829	108167789
366799	108167789
303380	20557
501712	20557
499586	208613
499586	208613
689199	434676
292801	434676
114118	14706
309415	381217
246214	239037
300721	58233
299713	20042
65139	20042
100360573	20042
29678	20227
362285	12841
360730	239790
308490	66942
679845	271849
288309	67768
406004	404309
288196	404309
293990	22423
100360841	67281
100360781	67281
81770	67281
29436	21788
312437	57896
494538	233099
494528	233099
54350	76983
64572	24113
29541	18207
679221	212307
679221	212307
317241	19820
108348168	19820
65144	59020
192246	68479
288701	108014
24197	11648
64621	11648
29646	11532
100145871	11532
494538	100043836
494528	100043836
494538	100043842
494528	100043842
287305	100470
298483	100470
100360621	100470
498000	52469
313650	625638
287443	216859
287443	216859
25567	21960
366991	114566
29749	19059
29748	19059
690214	68023
304332	433956
100365921	66268
24174	11552
361201	70153
360591	270906
293623	66985
362994	105833
501512	75905
308551	637873
316559	80721
689623	69666
683983	69912
64457	234593
301005	23918
363259	98733
363259	98733
302890	223978
260325	239099
308311	232791
360555	103844
100303643	215384
292746	215384
367252	269181
363160	68292
24197	11650
64621	11650
360579	20305
287910	20305
652955	59044
364983	59044
308551	637898
301363	26921
362047	67741
54243	12946
364637	66822
100302465	71007
289855	216613
689322	545667
302948	106393
311355	327655
500995	68721
293019	66412
100912327	258821
298042	258821
298045	258821
298044	258821
405146	258821
171525	27015
309866	11630
299152	80384
298012	19359
24590	17380
100362124	106633
103694328	52335
287368	103850
304300	56522
287398	26398
361560	58188
307820	54446
25237	11482
24273	12954
287131	207209
306357	78816
25260	14871
113960	217866
296675	258946
405118	258946
405116	258946
366024	258946
296663	258946
405322	258946
405115	258946
360547	69215
499931	77799
680537	107823
681211	233549
290803	104271
252885	15425
314969	110109
65027	67772
29582	17309
361399	234699
171460	66667
361946	56790
498633	234219
293996	100503041
296126	320632
499146	272382
497897	22678
314964	239510
287305	14204
298483	14204
100360621	14204
362897	67530
498060	74387
293144	67967
494538	100503242
494528	100503242
64576	13924
309252	170711
362739	100039830
293741	381213
24654	18795
24654	18795
310261	208691
286973	15569
361208	19336
312793	14840
56084	15239
363229	227059
498365	243025
444985	13436
311130	23992
295707	228140
500961	70893
501177	227326
361651	69017
246232	67883
302819	75404
652955	330812
364983	330812
362594	70088
313385	242553
289734	29856
103691494	105245654
114901	234214
310864	110173
298683	246228
29313	20256
171083	71927
246152	72404
246152	72404
304423	100929
58947	58992
306761	58992
499856	67606
362528	338355
246774	317757
296675	18328
405118	18328
405116	18328
366024	18328
296663	18328
405322	18328
405115	18328
64522	246787
301271	627626
295663	73373
298914	16413
499958	101056205
299713	237433
65139	237433
100360573	237433
306844	218194
114247	20558
103690169	20558
296293	12396
114514	76499
304577	22256
315601	382074
116839	116837
116839	116837
84556	116837
293085	257929
100911035	257929
303222	216831
689414	73095
293085	257958
100911035	257958
360946	78796
56064	20320
360960	15371
108352018	653016
494527	668419
307618	12562
691277	69864
24906	69864
116839	116838
116839	116838
84556	116838
309368	16773
309368	16773
100911847	20044
24189	11674
100359484	232816
293148	277939
100911772	242627
689226	67615
317170	236794
363115	236794
293085	258222
100911035	258222
494527	545947
304509	546886
301164	18519
314675	74007
314675	74007
361551	102637615
64552	56093
317170	331004
363115	331004
494527	668526
691277	78354
24906	78354
362465	387314
114247	20556
103690169	20556
298225	230405
314675	99382
100910885	71939
360853	56207
103691495	100861753
680640	319930
298533	76850
360605	71889
102555637	71889
266713	17420
494527	100043326
100912052	70640
103690064	70640
103693683	14131
29670	19167
100362311	233071
300811	12175
102556967	210105
367090	72774
691277	624860
24906	624860
100911106	69479
366227	71881
266709	18769
362855	28088
313588	76793
103691495	102639868
315601	436240
102554482	23919
311796	58202
689226	216150
361551	384589
100911713	14790
361167	67384
